id,start,end,text,file
654,1135.76,1136.76," In the last video,",2 _Your First HTML Website .mp3.json
655,1136.76,1139.76, we talked about how websites work.,2 _Your First HTML Website .mp3.json
656,1139.76,1141.76," And what we talked about,",2 _Your First HTML Website .mp3.json
657,1141.76,1142.76, you understood very well.,2 _Your First HTML Website .mp3.json
658,1142.76,1145.76, Now I will take the example of iPhone 15 Pro Max,2 _Your First HTML Website .mp3.json
659,1145.76,1147.76, and I will show you by ordering,2 _Your First HTML Website .mp3.json
660,1147.76,1150.76, how the client-server interaction will be,2 _Your First HTML Website .mp3.json
661,1150.76,1153.76, whenever a user orders an iPhone.,2 _Your First HTML Website .mp3.json
662,1153.76,1155.76," Okay, so you will find it interesting.",2 _Your First HTML Website .mp3.json
663,1155.76,1156.76, I will show you here.,2 _Your First HTML Website .mp3.json
664,1156.76,1159.76," So guys, how does the website work here?",2 _Your First HTML Website .mp3.json
665,1159.76,1161.76, I have come to explain on apple.com.,2 _Your First HTML Website .mp3.json
666,1161.76,1163.76," Now see, apple.com is a website.",2 _Your First HTML Website .mp3.json
667,1163.76,1166.76," Okay, data must have come from their server.",2 _Your First HTML Website .mp3.json
668,1166.76,1168.76," Okay, whatever these HTML files are,",2 _Your First HTML Website .mp3.json
669,1168.76,1171.76, I will click on pre-order here.,2 _Your First HTML Website .mp3.json
670,1171.76,1173.76," And after this, I am simply",2 _Your First HTML Website .mp3.json
671,1173.76,1175.76," when I am recording, it has not even come.",2 _Your First HTML Website .mp3.json
672,1175.76,1176.76," By the way, he is saying that",2 _Your First HTML Website .mp3.json
673,1176.76,1177.76," it will come now, brother, in September.",2 _Your First HTML Website .mp3.json
674,1177.76,1179.76, I will select 15 Pro Max.,2 _Your First HTML Website .mp3.json
675,1179.76,1181.76," Let's take any color, let's take black titanium.",2 _Your First HTML Website .mp3.json
676,1181.76,1182.76, What is going on?,2 _Your First HTML Website .mp3.json
677,1182.76,1185.76," Let's take 250 GB, let's take no trade-in,",2 _Your First HTML Website .mp3.json
678,1185.76,1186.76, no apple coverage.,2 _Your First HTML Website .mp3.json
679,1186.76,1188.76," After this, you see what they did here.",2 _Your First HTML Website .mp3.json
680,1188.76,1191.76, Communication is going on from their server.,2 _Your First HTML Website .mp3.json
681,1191.76,1195.76," So in total, this is the HTML CSS JavaScript.",2 _Your First HTML Website .mp3.json
682,1195.76,1197.76," You can see, I have sourced its view page here.",2 _Your First HTML Website .mp3.json
683,1197.76,1199.76, So I can see it here like this.,2 _Your First HTML Website .mp3.json
684,1199.76,1201.76," And this is our original website,",2 _Your First HTML Website .mp3.json
685,1201.76,1202.76," that is, on which we were working.",2 _Your First HTML Website .mp3.json
686,1202.76,1204.76, Now I check out here quickly.,2 _Your First HTML Website .mp3.json
687,1204.76,1206.76, I do continuous guest.,2 _Your First HTML Website .mp3.json
688,1206.76,1207.76, I will show you a fun thing.,2 _Your First HTML Website .mp3.json
689,1207.76,1208.76," As soon as I click on inspect,",2 _Your First HTML Website .mp3.json
690,1208.76,1209.76, I will click on the network.,2 _Your First HTML Website .mp3.json
691,1209.76,1211.76," Now see, 2 and 4 communication is going on",2 _Your First HTML Website .mp3.json
692,1211.76,1213.76, with apple servers.,2 _Your First HTML Website .mp3.json
693,1213.76,1215.76," Which means that here,",2 _Your First HTML Website .mp3.json
694,1215.76,1217.76," as I am doing action here,",2 _Your First HTML Website .mp3.json
695,1217.76,1220.76, JavaScript is communicating to the server.,2 _Your First HTML Website .mp3.json
696,1220.76,1223.76," And there, appropriate action server is taking.",2 _Your First HTML Website .mp3.json
697,1223.76,1224.76, And is sending me data.,2 _Your First HTML Website .mp3.json
698,1224.76,1226.76," I will say here, I would like to be delivered.",2 _Your First HTML Website .mp3.json
699,1226.76,1229.76," I will put the shipping address, name, etc.",2 _Your First HTML Website .mp3.json
700,1229.76,1231.76, Will deliver on 19th October.,2 _Your First HTML Website .mp3.json
701,1231.76,1233.76," If the shipping date comes, I will tell you.",2 _Your First HTML Website .mp3.json
702,1233.76,1234.76," I will keep you updated, okay?",2 _Your First HTML Website .mp3.json
703,1234.76,1235.76," Yes, everything is fine.",2 _Your First HTML Website .mp3.json
704,1235.76,1237.76," Terms and conditions, I read it.",2 _Your First HTML Website .mp3.json
705,1237.76,1238.76, I totally agree.,2 _Your First HTML Website .mp3.json
706,1238.76,1239.76, Place your order.,2 _Your First HTML Website .mp3.json
707,1239.76,1241.76," I agreed, I placed your order.",2 _Your First HTML Website .mp3.json
708,1241.76,1242.76," Like the video,",2 _Your First HTML Website .mp3.json
709,1242.76,1245.76, because I also order iPhones to explain web development to you.,2 _Your First HTML Website .mp3.json
710,1245.76,1247.76," Here it is, we have OTP.",2 _Your First HTML Website .mp3.json
711,1247.76,1248.76, I will confirm OTP.,2 _Your First HTML Website .mp3.json
712,1248.76,1251.76, And my purchase has been made here.,2 _Your First HTML Website .mp3.json
713,1251.76,1253.76," In total, this happened that",2 _Your First HTML Website .mp3.json
714,1253.76,1257.76, I requested something from the apple.com server.,2 _Your First HTML Website .mp3.json
715,1257.76,1259.76," I said, give me an iPhone 15 Pro Max.",2 _Your First HTML Website .mp3.json
716,1259.76,1261.76," Apple.com said, take it.",2 _Your First HTML Website .mp3.json
717,1261.76,1265.76," So this kind of communication between the server and the client,",2 _Your First HTML Website .mp3.json
718,1265.76,1267.76, This is done through JavaScript.,2 _Your First HTML Website .mp3.json
719,1267.76,1268.76, Without loading the page.,2 _Your First HTML Website .mp3.json
720,1268.76,1270.76," Like you saw, I selected the iPhone here.",2 _Your First HTML Website .mp3.json
721,1270.76,1273.76," After that, I clicked different things.",2 _Your First HTML Website .mp3.json
722,1273.76,1275.76, So how do all those things happen?,2 _Your First HTML Website .mp3.json
723,1275.76,1277.76, That happens with the help of JavaScript.,2 _Your First HTML Website .mp3.json
724,1277.76,1278.76, How is the styling?,2 _Your First HTML Website .mp3.json
725,1278.76,1279.76, With the help of CSS.,2 _Your First HTML Website .mp3.json
726,1279.76,1282.76, And all that is written is HTML.,2 _Your First HTML Website .mp3.json
727,1282.76,1284.76, I hope you remember this example.,2 _Your First HTML Website .mp3.json
728,1284.76,1286.76," And if the phone comes, I will definitely show you.",2 _Your First HTML Website .mp3.json
729,1286.76,1288.76," Otherwise, many people will say that this is fake.",2 _Your First HTML Website .mp3.json
730,1288.76,1290.76, I will show you when this phone comes.,2 _Your First HTML Website .mp3.json
731,1290.76,1292.76, Then I will unbox it in front of you.,2 _Your First HTML Website .mp3.json
732,1292.76,1294.76, So this is how your websites work.,2 _Your First HTML Website .mp3.json
733,1294.76,1296.76, How to communicate with a client server.,2 _Your First HTML Website .mp3.json
734,1296.76,1298.76, I hope you understood from this example.,2 _Your First HTML Website .mp3.json
735,1298.76,1301.76," Tell me in the comment section, if I want to give away this iPhone.",2 _Your First HTML Website .mp3.json
736,1301.76,1303.76, What will be the best thing?,2 _Your First HTML Website .mp3.json
737,1303.76,1306.76, So that you also know that I have done a genuine giveaway.,2 _Your First HTML Website .mp3.json
738,1306.76,1307.76, And I can also do a giveaway.,2 _Your First HTML Website .mp3.json
739,1307.76,1308.76, You tell me in the comment section.,2 _Your First HTML Website .mp3.json
740,1308.76,1310.76, I don't know about all this.,2 _Your First HTML Website .mp3.json
741,1310.76,1312.76," If you have knowledge about this, then tell me.",2 _Your First HTML Website .mp3.json
742,1312.76,1313.76, Now I want to tell you.,2 _Your First HTML Website .mp3.json
743,1313.76,1315.76, Where will you get notes and cheat sheets?,2 _Your First HTML Website .mp3.json
744,1315.76,1317.76, If you go to codewithali.com.,2 _Your First HTML Website .mp3.json
745,1317.76,1320.76, You will get to see notes.,2 _Your First HTML Website .mp3.json
746,1320.76,1323.76, And you can download notes here.,2 _Your First HTML Website .mp3.json
747,1323.76,1325.76," Along with that, you will get to see cheat sheets below.",2 _Your First HTML Website .mp3.json
748,1325.76,1328.76," For example, if I want to access the HTML cheat sheet.",2 _Your First HTML Website .mp3.json
749,1328.76,1330.76, So I can access the cheat sheet here.,2 _Your First HTML Website .mp3.json
750,1330.76,1332.76, There are all the elements here.,2 _Your First HTML Website .mp3.json
751,1332.76,1334.76, But now you stay in this course.,2 _Your First HTML Website .mp3.json
752,1334.76,1336.76, I will tell you about all the elements.,2 _Your First HTML Website .mp3.json
753,1336.76,1339.76," Along with that, if you want to download my handwritten notes.",2 _Your First HTML Website .mp3.json
754,1339.76,1342.76, So from here you can download PDF notes.,2 _Your First HTML Website .mp3.json
755,1342.76,1344.76, I have written this handwritten.,2 _Your First HTML Website .mp3.json
756,1344.76,1345.76, You will enjoy reading.,2 _Your First HTML Website .mp3.json
757,1345.76,1347.76, I will tell you everything in this course.,2 _Your First HTML Website .mp3.json
758,1347.76,1350.76," But if you download these notes, you will enjoy even more.",2 _Your First HTML Website .mp3.json
759,1350.76,1352.76, I will make your learning experience so buttery.,2 _Your First HTML Website .mp3.json
760,1352.76,1354.76, That you will also say that it was fun.,2 _Your First HTML Website .mp3.json
761,1354.76,1357.76, Now I want all of you to do one thing.,2 _Your First HTML Website .mp3.json
762,1357.76,1360.76, Put the initial review of this course in this first video.,2 _Your First HTML Website .mp3.json
763,1360.76,1362.76, I want all of you to go to this video.,2 _Your First HTML Website .mp3.json
764,1362.76,1365.76," And in this video, go to the comment section.",2 _Your First HTML Website .mp3.json
765,1365.76,1366.76, Post the initial review.,2 _Your First HTML Website .mp3.json
766,1366.76,1369.76, I want you to write in the comment section below.,2 _Your First HTML Website .mp3.json
767,1369.76,1371.76, Write about this first video.,2 _Your First HTML Website .mp3.json
768,1371.76,1373.76, How did you like this course?,2 _Your First HTML Website .mp3.json
769,1373.76,1374.76, And give me stars out of 5.,2 _Your First HTML Website .mp3.json
770,1374.76,1376.76, Tell me by rating it star.,2 _Your First HTML Website .mp3.json
771,1376.76,1378.76, We are talking about the initial review.,2 _Your First HTML Website .mp3.json
772,1378.76,1379.76, I know that the course has not gone too far.,2 _Your First HTML Website .mp3.json
773,1379.76,1381.76, But what quality and all these things.,2 _Your First HTML Website .mp3.json
774,1381.76,1383.76," Seeing everything, I am commenting below.",2 _Your First HTML Website .mp3.json
775,1383.76,1384.76, In the first video.,2 _Your First HTML Website .mp3.json
776,1384.76,1386.76," So if you do this work, I will like it from the heart.",2 _Your First HTML Website .mp3.json
777,1386.76,1388.76, Go to the first video and rate this course.,2 _Your First HTML Website .mp3.json
778,1388.76,1393.76, Now we will talk about how you can earn money after doing this course.,2 _Your First HTML Website .mp3.json
779,1393.76,1396.76, The first way to earn money from web development is very simple.,2 _Your First HTML Website .mp3.json
780,1396.76,1397.76, You do freelance.,2 _Your First HTML Website .mp3.json
781,1397.76,1398.76, Freelance as a web developer.,2 _Your First HTML Website .mp3.json
782,1398.76,1399.76, You make websites.,2 _Your First HTML Website .mp3.json
783,1399.76,1400.76, There are many websites.,2 _Your First HTML Website .mp3.json
784,1400.76,1402.76, Which you can make.,2 _Your First HTML Website .mp3.json
785,1402.76,1404.76," And by making them, you will get a lot of money.",2 _Your First HTML Website .mp3.json
786,1404.76,1407.76, Many people integrate APIs.,2 _Your First HTML Website .mp3.json
787,1407.76,1410.76," And by integrating APIs, many people earn a lot of money.",2 _Your First HTML Website .mp3.json
788,1410.76,1412.76, Many people say that chat gpt has come.,2 _Your First HTML Website .mp3.json
789,1412.76,1413.76, Now chat gpt has come.,2 _Your First HTML Website .mp3.json
790,1413.76,1414.76, Then nothing will happen.,2 _Your First HTML Website .mp3.json
791,1414.76,1415.76, Everything is chat gpt.,2 _Your First HTML Website .mp3.json
792,1415.76,1416.76, But this is not true.,2 _Your First HTML Website .mp3.json
793,1416.76,1420.76, Making a website for you is easier for me.,2 _Your First HTML Website .mp3.json
794,1420.76,1422.76, And when you use chat gpt.,2 _Your First HTML Website .mp3.json
795,1422.76,1424.76, Then you become a giga chat developer.,2 _Your First HTML Website .mp3.json
796,1428.76,1430.76, So use chat gpt as much as possible.,2 _Your First HTML Website .mp3.json
797,1430.76,1432.76, And you can save your time.,2 _Your First HTML Website .mp3.json
798,1432.76,1437.76," In fact, I am able to deliver more to my freelancing clients since chat gpt came.",2 _Your First HTML Website .mp3.json
799,1437.76,1440.76, All the websites that I had to make from the beginning.,2 _Your First HTML Website .mp3.json
800,1440.76,1442.76, I do more than half of the work with chat gpt.,2 _Your First HTML Website .mp3.json
801,1442.76,1444.76, And the work that chat gpt can't do.,2 _Your First HTML Website .mp3.json
802,1444.76,1445.76, I do that.,2 _Your First HTML Website .mp3.json
803,1445.76,1446.76, Finally I package it.,2 _Your First HTML Website .mp3.json
804,1446.76,1448.76, And I don't have to answer anyone.,2 _Your First HTML Website .mp3.json
805,1448.76,1449.76, What did I use chat gpt?,2 _Your First HTML Website .mp3.json
806,1449.76,1451.76, What did I do without chat gpt?,2 _Your First HTML Website .mp3.json
807,1451.76,1454.76, You can easily deliver everything.,2 _Your First HTML Website .mp3.json
808,1454.76,1456.76, Use chat gpt.,2 _Your First HTML Website .mp3.json
809,1456.76,1457.76, Chat gpt can't do everything.,2 _Your First HTML Website .mp3.json
810,1457.76,1460.76, You have to use chat gpt.,2 _Your First HTML Website .mp3.json
811,1460.76,1463.76," And after that, you have to make a website and deliver it to the freelance client.",2 _Your First HTML Website .mp3.json
812,1463.76,1465.76, Where will you get freelancing clients?,2 _Your First HTML Website .mp3.json
813,1465.76,1467.76, You can go to a website like fiverr.,2 _Your First HTML Website .mp3.json
814,1467.76,1469.76," Yes, I know that it is a little difficult to get work on fiverr.",2 _Your First HTML Website .mp3.json
815,1469.76,1471.76, But you can go to the buyer request here.,2 _Your First HTML Website .mp3.json
816,1471.76,1473.76, Fiverr has the option of a buyer request.,2 _Your First HTML Website .mp3.json
817,1473.76,1474.76, Search it.,2 _Your First HTML Website .mp3.json
818,1474.76,1477.76," Now if you go here, you can match it with the buyer.",2 _Your First HTML Website .mp3.json
819,1477.76,1479.76," If I show you images, then here.",2 _Your First HTML Website .mp3.json
820,1479.76,1482.76, You can give your pitch to these people.,2 _Your First HTML Website .mp3.json
821,1482.76,1483.76, I have done this thing.,2 _Your First HTML Website .mp3.json
822,1483.76,1485.76, And I have to do this work.,2 _Your First HTML Website .mp3.json
823,1485.76,1486.76, You will get work.,2 _Your First HTML Website .mp3.json
824,1486.76,1487.76, It will start from here.,2 _Your First HTML Website .mp3.json
825,1487.76,1490.76, As soon as you get good reviews on your gig.,2 _Your First HTML Website .mp3.json
826,1490.76,1492.76, You will earn more money.,2 _Your First HTML Website .mp3.json
827,1492.76,1493.76, Suppose you have a gig on fiverr.,2 _Your First HTML Website .mp3.json
828,1493.76,1495.76, No one has ever ordered on it.,2 _Your First HTML Website .mp3.json
829,1495.76,1497.76, Then you will never get work easily.,2 _Your First HTML Website .mp3.json
830,1497.76,1500.76, But if you have a gig.,2 _Your First HTML Website .mp3.json
831,1500.76,1501.76, Suppose 5-6 people ordered.,2 _Your First HTML Website .mp3.json
832,1501.76,1502.76, And everyone gave you 5 stars.,2 _Your First HTML Website .mp3.json
833,1502.76,1504.76, Then things become easy for you from there.,2 _Your First HTML Website .mp3.json
834,1504.76,1506.76, Because the buyers want.,2 _Your First HTML Website .mp3.json
835,1506.76,1509.76, They want the credibility of the people they are getting work from.,2 _Your First HTML Website .mp3.json
836,1509.76,1511.76, So that they also need work.,2 _Your First HTML Website .mp3.json
837,1511.76,1512.76, And they are also giving money.,2 _Your First HTML Website .mp3.json
838,1512.76,1514.76, So they also want that if they are giving money.,2 _Your First HTML Website .mp3.json
839,1514.76,1515.76, So that their money is not wasted.,2 _Your First HTML Website .mp3.json
840,1515.76,1517.76," So here fiverr, upwork.",2 _Your First HTML Website .mp3.json
841,1517.76,1518.76, There are many other freelancing websites.,2 _Your First HTML Website .mp3.json
842,1518.76,1519.76, On which you can try.,2 _Your First HTML Website .mp3.json
843,1519.76,1520.76, But before trying.,2 _Your First HTML Website .mp3.json
844,1520.76,1522.76, You should know how to make good websites.,2 _Your First HTML Website .mp3.json
845,1522.76,1523.76, And in today's date.,2 _Your First HTML Website .mp3.json
846,1523.76,1524.76, Responsive.,2 _Your First HTML Website .mp3.json
847,1524.76,1526.76, Using cutting edge technologies.,2 _Your First HTML Website .mp3.json
848,1526.76,1529.76, Suppose you want to integrate chat gpt api.,2 _Your First HTML Website .mp3.json
849,1529.76,1530.76, You will get such work.,2 _Your First HTML Website .mp3.json
850,1530.76,1532.76, No one will tell you to make a design.,2 _Your First HTML Website .mp3.json
851,1532.76,1535.76, Make such a simple navbar for you.,2 _Your First HTML Website .mp3.json
852,1535.76,1537.76, I am saying most of the clients do not do this.,2 _Your First HTML Website .mp3.json
853,1537.76,1539.76, Nowadays everyone does chat gpt.,2 _Your First HTML Website .mp3.json
854,1539.76,1541.76, You can make complex websites.,2 _Your First HTML Website .mp3.json
855,1541.76,1543.76, You can earn more money.,2 _Your First HTML Website .mp3.json
856,1543.76,1544.76, Then the second thing is.,2 _Your First HTML Website .mp3.json
857,1544.76,1545.76, Get a job as a web developer.,2 _Your First HTML Website .mp3.json
858,1545.76,1547.76, If you get a job as a web developer.,2 _Your First HTML Website .mp3.json
859,1547.76,1549.76, If you become a good web developer.,2 _Your First HTML Website .mp3.json
860,1549.76,1550.76, Then you will get a job.,2 _Your First HTML Website .mp3.json
861,1550.76,1552.76, And it's not that the jobs have become less.,2 _Your First HTML Website .mp3.json
862,1552.76,1554.76," In fact, the demand for senior developers is increasing.",2 _Your First HTML Website .mp3.json
863,1554.76,1556.76, And their package is also increasing.,2 _Your First HTML Website .mp3.json
864,1556.76,1558.76, People are earning more money in coding.,2 _Your First HTML Website .mp3.json
865,1558.76,1560.76, Than they were earning before.,2 _Your First HTML Website .mp3.json
866,1560.76,1561.76, If you are a very basic developer.,2 _Your First HTML Website .mp3.json
867,1561.76,1563.76," Then yes, chat gpt will replace you.",2 _Your First HTML Website .mp3.json
868,1563.76,1565.76," After this, you can sell your services.",2 _Your First HTML Website .mp3.json
869,1565.76,1567.76, By making an Instagram account.,2 _Your First HTML Website .mp3.json
870,1567.76,1570.76, If you upload any kind of images in your Instagram account.,2 _Your First HTML Website .mp3.json
871,1570.76,1573.76, And if you take a little bit of traction.,2 _Your First HTML Website .mp3.json
872,1573.76,1575.76, Where you talk about websites.,2 _Your First HTML Website .mp3.json
873,1575.76,1576.76, About all these things.,2 _Your First HTML Website .mp3.json
874,1576.76,1578.76, Then clients start approaching you.,2 _Your First HTML Website .mp3.json
875,1578.76,1579.76, Many clients approach me.,2 _Your First HTML Website .mp3.json
876,1579.76,1581.76, Because they tell me that I have to make a website.,2 _Your First HTML Website .mp3.json
877,1581.76,1583.76, I am not saying that you should have a lot of followers.,2 _Your First HTML Website .mp3.json
878,1583.76,1585.76, You can start with a very low following.,2 _Your First HTML Website .mp3.json
879,1585.76,1588.76," After this, you can give people one to one help.",2 _Your First HTML Website .mp3.json
880,1588.76,1591.76," You will also get this from clients, Instagram and other social media.",2 _Your First HTML Website .mp3.json
881,1591.76,1593.76, You can say at the end of your reel.,2 _Your First HTML Website .mp3.json
882,1593.76,1595.76, If you want to learn anything.,2 _Your First HTML Website .mp3.json
883,1595.76,1596.76, Then you come to my DM.,2 _Your First HTML Website .mp3.json
884,1596.76,1597.76, I will tell you.,2 _Your First HTML Website .mp3.json
885,1597.76,1600.76, And you get clients very easily.,2 _Your First HTML Website .mp3.json
886,1600.76,1602.76, Trust me if it helps you.,2 _Your First HTML Website .mp3.json
887,1602.76,1604.76," After this, you can sell the course.",2 _Your First HTML Website .mp3.json
888,1604.76,1606.76, I was going to sell this course.,2 _Your First HTML Website .mp3.json
889,1606.76,1608.76, I have uploaded it for free.,2 _Your First HTML Website .mp3.json
890,1608.76,1610.76, But this course was going to be paid for you.,2 _Your First HTML Website .mp3.json
891,1610.76,1612.76, This is the truth.,2 _Your First HTML Website .mp3.json
892,1612.76,1614.76, And when you get this course paid.,2 _Your First HTML Website .mp3.json
893,1614.76,1616.76, Then definitely everyone would have given money for this course.,2 _Your First HTML Website .mp3.json
894,1616.76,1619.76, Now it is not necessary that you have to make a course of web development.,2 _Your First HTML Website .mp3.json
895,1619.76,1621.76, There are many things in web development.,2 _Your First HTML Website .mp3.json
896,1621.76,1623.76, Like how to use chatgbd.,2 _Your First HTML Website .mp3.json
897,1623.76,1625.76, Make a course of that.,2 _Your First HTML Website .mp3.json
898,1625.76,1627.76, If you want to make a website.,2 _Your First HTML Website .mp3.json
899,1627.76,1629.76, Then it will be easy for you to sell the course.,2 _Your First HTML Website .mp3.json
900,1629.76,1631.76, The course economy is very huge.,2 _Your First HTML Website .mp3.json
901,1631.76,1633.76, Many people contacted me to buy this course.,2 _Your First HTML Website .mp3.json
902,1633.76,1635.76, That I should launch this course on their platform.,2 _Your First HTML Website .mp3.json
903,1635.76,1637.76, As a paid course.,2 _Your First HTML Website .mp3.json
904,1637.76,1639.76, But I didn't do it.,2 _Your First HTML Website .mp3.json
905,1639.76,1641.76, Because I wanted to give this course for free.,2 _Your First HTML Website .mp3.json
906,1641.76,1643.76, I had decided.,2 _Your First HTML Website .mp3.json
907,1643.76,1645.76, I had also posted.,2 _Your First HTML Website .mp3.json
908,1645.76,1647.76," Till the last moment, people contacted me.",2 _Your First HTML Website .mp3.json
909,1647.76,1649.76, So you have to write sigma batch op.,2 _Your First HTML Website .mp3.json
910,1649.76,1651.76, And you have to like it.,2 _Your First HTML Website .mp3.json
911,1651.76,1653.76, Now by uploading this course for free.,2 _Your First HTML Website .mp3.json
912,1653.76,1655.76, Many course sellers have suffered.,2 _Your First HTML Website .mp3.json
913,1655.76,1657.76," Because when you get iphone 15, 16, 19 pro max for free.",2 _Your First HTML Website .mp3.json
914,1657.76,1659.76, Then who will ask blackberry.,2 _Your First HTML Website .mp3.json
915,1659.76,1661.76, That too paid blackberry.,2 _Your First HTML Website .mp3.json
916,1661.76,1663.76, And I am saying this because.,2 _Your First HTML Website .mp3.json
917,1663.76,1665.76, The amount of hard work I have put in this.,2 _Your First HTML Website .mp3.json
918,1665.76,1667.76, And the amount of experience I have put.,2 _Your First HTML Website .mp3.json
919,1667.76,1669.76, Only I know that.,2 _Your First HTML Website .mp3.json
920,1669.76,1671.76," In the coming videos, you will also know.",2 _Your First HTML Website .mp3.json
921,1671.76,1673.76, So stay tuned.,2 _Your First HTML Website .mp3.json
922,1673.76,1675.76, You will get a lot of things in the coming videos.,2 _Your First HTML Website .mp3.json
923,1675.76,1677.76, I know we are taking a slow start.,2 _Your First HTML Website .mp3.json
924,1677.76,1679.76, But remember my words.,2 _Your First HTML Website .mp3.json
925,1679.76,1681.76, So access the playlist.,2 _Your First HTML Website .mp3.json
926,1681.76,1683.76, Like the video.,2 _Your First HTML Website .mp3.json
927,1683.76,1685.76, Thank you so much guys for watching this video.,2 _Your First HTML Website .mp3.json
928,1685.76,1687.76, And I will see you next time.,2 _Your First HTML Website .mp3.json
929,1705.76,1707.76, Thank you so much.,2 _Your First HTML Website .mp3.json
0,0.0,5.0," In today's video, we will learn about Core Web Vitals and why they are important.",3 _core web vitals in html .mp3.json
1,5.0,8.0, Like this video and keep your energy high.,3 _core web vitals in html .mp3.json
2,8.0,16.0," The thing is that your website should run on all devices in iPad, iPhone, Android, Surface Pro 4.",3 _core web vitals in html .mp3.json
3,16.0,20.0, Because we have to give a good experience to all users through our website.,3 _core web vitals in html .mp3.json
4,20.0,24.0," In this video, we will also learn that there is a hidden tool in Chrome called Lighthouse.",3 _core web vitals in html .mp3.json
5,24.0,28.0, And how you can use it to enhance your website.,3 _core web vitals in html .mp3.json
6,28.0,31.0," So write in the comment section below, Sigma Batch OP.",3 _core web vitals in html .mp3.json
7,31.0,34.0, Let's go to the computer screen. Let's roll the intro.,3 _core web vitals in html .mp3.json
8,43.0,45.0," So guys, I have come here to my computer screen.",3 _core web vitals in html .mp3.json
9,45.0,48.0, And now I will make a new folder whose name is Video 6.,3 _core web vitals in html .mp3.json
10,48.0,54.0," Video 6 and here in Video 6, I will open VS Code as always.",3 _core web vitals in html .mp3.json
11,54.0,58.0, And the thing I am going to tell you today is very important from the aspect of SEO.,3 _core web vitals in html .mp3.json
12,58.0,60.0," First of all, I want to tell you what is SEO?",3 _core web vitals in html .mp3.json
13,60.0,63.0, SEO stands for Search Engine Optimization.,3 _core web vitals in html .mp3.json
14,63.0,66.0," If you see any website, then SEO is there in it.",3 _core web vitals in html .mp3.json
15,66.0,68.0, Let's take the example of Amazon.in.,3 _core web vitals in html .mp3.json
16,68.0,73.0," I opened Amazon.in, so Amazon.in wants this website to be loaded as soon as possible.",3 _core web vitals in html .mp3.json
17,73.0,76.0, So that their products can come in search.,3 _core web vitals in html .mp3.json
18,76.0,77.0, Google is a search engine.,3 _core web vitals in html .mp3.json
19,77.0,81.0, Google's responsibility is to show the best pages to the users.,3 _core web vitals in html .mp3.json
20,81.0,84.0," So Google wants to show only those pages that are fast,",3 _core web vitals in html .mp3.json
21,84.0,86.0," Present information very well,",3 _core web vitals in html .mp3.json
22,86.0,91.0," And along with that, there are some things in them that the user has a good experience.",3 _core web vitals in html .mp3.json
23,91.0,93.0," For example, let's say there are two pages.",3 _core web vitals in html .mp3.json
24,93.0,95.0, One page has told about dog food.,3 _core web vitals in html .mp3.json
25,95.0,98.0, The other page has also told about dog food exactly the same time.,3 _core web vitals in html .mp3.json
26,98.0,100.0, But the page 2 of these two is loaded very fast.,3 _core web vitals in html .mp3.json
27,100.0,103.0," It loads well, so Google will give it more preference.",3 _core web vitals in html .mp3.json
28,103.0,108.0," Along with that, there are core web vitals that Google considers to rank two pages.",3 _core web vitals in html .mp3.json
29,108.0,110.0," First of all, content is important.",3 _core web vitals in html .mp3.json
30,110.0,111.0, What is on your page?,3 _core web vitals in html .mp3.json
31,111.0,115.0," If your content is good, then your website can rank without core web vitals.",3 _core web vitals in html .mp3.json
32,115.0,121.0," But if you are competing with a page that has presented almost similar quality content,",3 _core web vitals in html .mp3.json
33,121.0,124.0, Then your core web vitals will be seen.,3 _core web vitals in html .mp3.json
34,124.0,128.0," And if your core web vitals are good, then you will be given preference.",3 _core web vitals in html .mp3.json
35,128.0,131.0, So the first thing that comes in the core web vitals is your CLS.,3 _core web vitals in html .mp3.json
36,131.0,134.0," You see this video here, which I have run from the web.dev website.",3 _core web vitals in html .mp3.json
37,134.0,138.0, You will see that someone comes to your website and he is trying to cancel the order here.,3 _core web vitals in html .mp3.json
38,138.0,142.0," And by mistake, the time he canceled, this thing above became visible.",3 _core web vitals in html .mp3.json
39,142.0,145.0, And he shifted the layout and the order was completed.,3 _core web vitals in html .mp3.json
40,145.0,148.0," But the user wanted the order to be incomplete, he wanted to click on no.",3 _core web vitals in html .mp3.json
41,148.0,150.0," In this case, the user experience is very bad.",3 _core web vitals in html .mp3.json
42,150.0,152.0," And as you saw in this video, it should not be like this.",3 _core web vitals in html .mp3.json
43,152.0,154.0, That's why our CLS should be as low as possible.,3 _core web vitals in html .mp3.json
44,154.0,156.0, Now what is the definition of CLS?,3 _core web vitals in html .mp3.json
45,156.0,160.0, Cumulative layout shift means how much is shifting while the page is loading.,3 _core web vitals in html .mp3.json
46,160.0,163.0, Suppose you have loaded the page and first of all you get to see this.,3 _core web vitals in html .mp3.json
47,163.0,168.0," This was above and then when this key term part was loaded, then everything was shifted below.",3 _core web vitals in html .mp3.json
48,168.0,169.0, The layout should not be shifted.,3 _core web vitals in html .mp3.json
49,169.0,172.0," If you put width and height in images, then the layout will not shift.",3 _core web vitals in html .mp3.json
50,172.0,175.0, The next metric we are going to talk about is LCP.,3 _core web vitals in html .mp3.json
51,175.0,177.0, And LCP stands for Largest Contextual Paint.,3 _core web vitals in html .mp3.json
52,177.0,181.0," This means that if the user is viewing a page, then the biggest element on it.",3 _core web vitals in html .mp3.json
